cyrillic,meaning
қиробат,"родственник(и), близкие"
қирумб,куча камней; каменистое место
қурумб,куча камней; каменистое место
кирумбзор,каменистое место; множество камней
қурумбзор,каменистое место; множество камней
қируқ,"запрещенный, не подлежащий использованию"
қуруқ,"запрещенный, не подлежащий использованию"
қируқбу̊н,"обходчик; сторож, надзиратель (за посевами)"
қируқмол,"обходчик; сторож, надзиратель (за посевами)"
қуруқбу̊н,"обходчик; сторож, надзиратель (за посевами)"
қуруқмол,"обходчик; сторож, надзиратель (за посевами)"
қирӯтак,"кадык, адамово яблоко; горло"
қисм,"часть, раздел"
қисм,"сорт, род, вид"
қиса-лу̊вӣҷ,"рассказчик, сказитель"
қисса-лу̊вӣҷ,"рассказчик, сказитель"
қисā,"рассказ, повествование"
қиссā,"рассказ, повествование"
қисӯр,"месть, возмездие, отмщение"
қисӯр,внутренняя болезнь; боль; изъян
қитā,"отрезок, участок"
қитаст,"хихиканье, неожиданный смех"
қиттаст,"хихиканье, неожиданный смех"
қишлоқ,"кишлак, селение"
қишқор,рогатый баран
қӣw,"зов, призыв"
қӣwӣҷак,"тот, кто вызывает, зовущий; глашатай"
қӣwӣҷак,"злой дух, нечистая сила (якобы зовущая человека по имени)"
қӣзак,назв. птицы
қӣж-мāк,"длинношеий, с длинной шеей"
қӣз-мāк,"длинношеий, с длинной шеей"
қӣл,конский волос (из гривы или хвоста)
қӣл,глоток (чего-л. густого)
қӣр,глоток (чего-л. густого)
қӣмб,камень
қӣмбадах,перебрасывание камнями
қӣмбамбор,"забрасывание камнями, избиение камнями"
қӣмб-δāδӣҷ,"тот, кто бросается камнями"
қӣмб-δêд,"перестрелка камнями, бросание камнями"
қӣм-фағ,"перебрасывание камнями, швыряние камнями"
қӣмб-фағ,"перебрасывание камнями, швыряние камнями"
қӣни,"трудность, затруднение, осложнение"
қӣни,"скука; печаль, тоска, удрученность"
қӣнови,"пересол, чрезмерное количество соли в еде"
қӣн-қапи,"абсолютная тишина, молчание"
қӣно-қапи,"абсолютная тишина, молчание"
қӣч,"живот, брюхо, утроба; желудок"
қӣч,"середина (сосуда, мешка и т. п.)"
қӣчак,к қӣч
қӣч-дāрδ,боль в животе
қӣч-парвор,"брюшина, рубец"
қӣч-пирвор,"брюшина, рубец"
қӣч-тидух̌ч,"жир, сало, отделяемое от брюшины (при разделке туши животного)"
қӣч-тидух̌чак,"жир, сало, отделяемое от брюшины (при разделке туши животного)"
қӣчну̊нҷ,"собственное дитя, дети"
қӣчнӣнҷ,"собственное дитя, дети"
қӣчу̊нҷ,"собственное дитя, дети"
қӣчӣнҷ,"собственное дитя, дети"
қӣч-фарδохч,брюшина
қӣч-фируδҷ,"последний ребенок у матери, самый младший из детей"
қӣч-фируδҷак,"последний ребенок у матери, самый младший из детей"
қӣч-фирӯδҷ,"последний ребенок у матери, самый младший из детей"
қӣч-фирӯδҷак,"последний ребенок у матери, самый младший из детей"
қобили,"способность, ловкость, расторопность, проворство; умение"
қоз,гусь
қози,"судья, казий; тот, кто решает спор"
қози,"имя собств. муж. или его компонент, напр. Қози, Қозибек"
қози,назв. большой бусины в четках
қойдā,правило; норма; положение
қойдā,"обычай, нрав"
қол,кучка из четырех орехов (по которой бьют орехом с 5-10 м в детской игре)
қолиб,"формочка, формовка"
қолиб,"вид, форма, внешность"
қолӣн,ковер
қолӣнен,ковер
қолӣнхел,ковер
қолӣнак,коврик
қолӣнбоф,"ковровщик, мастер по тканью ковров"
қолӣндор,"тот, кто имеет ковер, владелец ковра"
қонӯн,закон; приказ; письменное распоряжение
қонӯн,"правило, обычай"
қонӯн-зиwêδӣҷ,законодатель
қонӯнбарор,законодатель
қонӯн-зиwêст,законодательство
қонӯнбарори,законодательство
қонӯншинос,"законовед, юрист; знаток законов"
қори,слепой
қорӯн,Корун (имя жадного скотовладельца)
қофийā,рифма
қош,"передняя лука седла, передний изгиб седла"
қош,деталь рубаба
қошиқ,припев
қошиқ-лу̊вд,пение припева
қошиқ-лу̊вӣҷ,"подпевала; тот, кто поет припев"
қошиқгӯй,"подпевала; тот, кто поет припев"
қоқду̊н,бедное травами место; пустынное голое место
қоқ-лӣнг,нога от щиколотки до икры; голень
қубā,драгоценный камень (перстня)
қуwат,"сила, мощь"
қуwат,помощь
қуwā,сила; трудоспособность
қудабиц,сын (дочь) свата
қудабуц,сын (дочь) свата
қудā,"сват, сваха (родители супругов по отношению друг к другу)"
қудагу̊н,"сват, сваха (родители супругов по отношению друг к другу)"
қудайен,"сват, сваха (родители супругов по отношению друг к другу)"
қудгу̊н,"сват, сваха (родители супругов по отношению друг к другу)"
қудйу̊н,"сват, сваха (родители супругов по отношению друг к другу)"
қудрат,"сила, мощь, могущество"
қудрат,"имя собств. муж. или его компонент, напр. Қудрат(бек), Қудратил(л)о"
қудуқ,колодец
қуй,курдючный баран
қуйанд,"мясо курдючного барана, баранина"
қуйбиц,курдючный ягненок-самка
қуйбуц,курдючный ягненок-самец
қилу̊нг,породистый петух (курица)
қуланг,породистый петух (курица)
қуллуғ,спасибо
қулуғ,спасибо
қалпоқ,киргизская шапка
қулпоқ,киргизская шапка
қалалов,"очень жидкий, одна вода"
қулулов,"очень жидкий, одна вода"
қулуғ-бод,"благодарность, признательность"
қулф,"замо́к, запор"
қулфак,ластовица
қул-қул,"бульканье, бурчание"
қамбоқ,"неровность, углубление; изъян"
қумбок,"неровность, углубление; изъян"
қум-қум,"крик, воркование (голубя)"
қумб-қумб,"крик, воркование (голубя)"
қумойи,"внебрачный, незаконный; наложница"
қумри,горлинка
қунҷғā,место позади седла на вьючном животном
қунҷғā,"вьюк, прикрепленный позади седла"
қуп,глоток
қуп-δêд,глотание (жидкости)
қупоқ,"бросок, кидание (чего-л. в кого-л.)"
қупоқ-δêд,метание дротика (игра)
қур,широкая вязаная тесьма
қул,звук при сбивании масла
қур,звук при сбивании масла
қурб,"ценность, значимость; достоинство, преимущество"
қурб,"достоинство, авторитет"
қурбу̊н,праздник Курбан
қурбу̊н,имя собств. муж. и жен. или их компонент
қурбу̊ни,жертвоприношение по случаю праздника Курбан
қурпāй,простокваша
қуртак,узелки волос по бокам головы (женская прическа)
қурч,необработанное железо
қаршāн,храпящий; хрипящий
қу̊ршан,храпящий; хрипящий
қуршāн,храпящий; хрипящий
қурс-қурс,"шептание, шепот; невнятный разговор"
қус-қус,"шептание, шепот; невнятный разговор"
қутан,"стойло скота, место остановки скота"
қат-қат,кудахтанье
қут-қут,кудахтанье
қут-а қут,отрыжка; тошнота
қут-қут,отрыжка; тошнота
қушā,"группа, толпа"
ку!,возглас для отпугивания птиц
қӯ,возглас для отпугивания птиц
қӯти,"коробка, шкатулка"
қӯтичā,"жестяная баночка, коробочка, жестянка"
қӯш,подхвостник
қӯш,гость
қӯши,"угощение, обед для гостей, стол с угощением"
қӯшху̊нā,"кушхана, комната для гостей; дом европейского типа"
қу̊л,"озеро, пруд"
қу̊лак,"озерцо, маленький пруд"
қу̊ли,"глубокое место, омут"
қу̊личак,озерцо
қу̊мат,"рост, стан, фигура"
қамбаст,"звукоподражание грохоту, выстрелу"
қу̊мбаст,"звукоподражание грохоту, выстрелу"
қу̊п-чӣни,"деревянное вместилище, ящик для фарфоровых пиал, коробка"
қу̊пак,"деревянное вместилище, ящик для фарфоровых пиал, коробка"
қу̊пā,обух; тыльная сторона
қу̊рθаст,звукоподражание хрипу; свисту
қурθаст,звукоподражание хрипу; свисту
қу̊рθ-қу̊рθ,"отрывистый звук, урчание; хрип; храп"
қу̊рθа-қу̊рθ,"отрывистый звук, урчание; хрип; храп"
қу̊ршиӡ,хрип; храпение
қуршиӡ,хрип; храпение
ҷāнум,"ад, преисподняя"
ҷāнум,"ад, преисподняя"
ҷабарӯт,"страшилище, чудовище"
ҷабā,"время, пора"
ҷаwлу̊н,"кружение, вращение; колыхание"
ҷаwри,"притеснение, гнет"
ҷаwӯд,еврей
ҷаӯд,еврей
ҷиwӯд,еврей
ҷиӯд,еврей
ҷуwӯд,еврей
ҷуӯд,еврей
ҷад,"благородство, родовитость"
ҷад,"праведность, искренность, честность (о почтенных и старых людях)"
ҷадагāр,колдунья; колдун (якобы способный вызывать дождь или снег)
ҷадагар,колдунья; колдун (якобы способный вызывать дождь или снег)
ҷадwал,"расписание (занятий, уроков в школе)"
ҷадā,колдовство (от которого якобы идет дождь или снег)
ҷаддā,колдовство (от которого якобы идет дождь или снег)
ҷазабат,"угроза, внушение страха"
ҷазабат,строгость
ҷазӣрā,остров
ҷаззо,наказание; взыскание
ҷазо,наказание; взыскание
ҷалаб,"распутница, распутник"
ҷалабгари,распутство
ҷалаби,распутство
ҷалб,"влечение, тяготение"
ҷанозā,"заупокойная молитва, молитва над покойником перед погребением"
ҷинозā,"заупокойная молитва, молитва над покойником перед погребением"
ҷанӯб,юг
ҷинӯб,юг
ҷанҷол,"ссора, распря, скандал; спор; шумиха"
ҷар,"возглас, издаваемый при игре ""ҷаро-ҷаройак"""
ҷаргā,круг людей
ҷари,шпунт (инструмент)
ҷарман,немец
ҷаро,гнойник; язва
ҷароат,гнойник; язва
ҷароҳат,гнойник; язва
ҷаро,гной
ҷароат,гной
ҷароҳат,гной
ҷаро-ҷаройак,прятки
ҷау̊н,"мир, свет, вселенная"
ҷаҳу̊н,"мир, свет, вселенная"
ҷуҳу̊н,"мир, свет, вселенная"
ҷӯ̊н,"мир, свет, вселенная"
гарми ҷау̊н,"жара, зной, духота"
ҷау̊нгарди,"странствование, путешествие по свету"
ҷаҳу̊нгарди,"странствование, путешествие по свету"
ҷуҳу̊нгарди,"странствование, путешествие по свету"
ҷӯ̊нгарди,"странствование, путешествие по свету"
ҷау̊нгах̌тā,"странствующий, странник"
ҷаҳу̊нгах̌тā,"странствующий, странник"
ҷуҳу̊нгах̌тā,"странствующий, странник"
ҷӯ̊нгах̌тā,"странствующий, странник"
ҷау̊нгах̌тги,странствование; путешествие
ҷаҳу̊нгах̌тги,странствование; путешествие
ҷуҳу̊нгах̌тги,странствование; путешествие
ҷӯ̊нгах̌тги,странствование; путешествие
ҷафо,"мука, мучение, страдание"
ҷафо,"притеснение, угнетение"
ҷағати,"сквернословие, грубость; неучтивость"
ҷағати,строптивость; буйство
ҷағ-wаг,"шум и гам, крики; ссора"
ҷағӡак,"шкварки, вытопки, выжарки"
ҷағā,аист
ҷағар,аист
ҷағғā,аист
ҷиғāй,аист
ҷағ-ҷағ,"плач, рыдание"
ҷағҷӣри,плаксивость
ҷағҷӣри,"вспыльчивость, невыдержанность"
ҷақах̌,"крик; упрек, порицание; осуждение"
ҷақиӡ,лай; крик
ҷақаст,лай
ҷаққаст,лай
ҷāвӡ,мускатный орех (Мyristica fragrans)
ҷāл,"гнев, злоба"
ҷāр,"осыпь, мелкие камни"
ҷāри,"обрывистое место, обрыв"
ҷāриш,"испытание, проверка лошади перед скачками"
ҷāфар-гул,шафран (Сrocus sativus)
ҷāфар-гул,лопух (Аrctium lappa)
ҷāх̌,старая овечья или козья шкура
ҷāх̌,вымя
ҷāх̌ак,маленькая старая овечья или козья шкурка
ҷеб,карман
ҷебак,карман
ҷелā,"опухоль шейных желез; шрам, рубец на теле"
ҷефā,"имущество, богатство, состояние"
ҷêт,"приглашение (на свадьбу, пир и т. п.)"
ҷāт,"приглашение (на свадьбу, пир и т. п.)"
ҷêтгāр,"тот, кто зовет на свадьбу, пир"
ҷāтгар,"тот, кто зовет на свадьбу, пир"
ҷêт-кинӣҷ,"тот, кто зовет на свадьбу, пир"
ҷāт-кинӣҷ,"тот, кто зовет на свадьбу, пир"
ҷêту̊нā,"подарок для того, кто созывает на свадьбу"
ҷāту̊на,"подарок для того, кто созывает на свадьбу"
ҷêт-чӯғ̌ҷин,"приглашенный (на свадьбу, пир)"
ҷāт-чӯғ̌ҷин,"приглашенный (на свадьбу, пир)"
ҷêғ,"крик, зов; шум"
ҷêғадах,"шум, гам, крик"
ҷêғ-δêд,"крик, шум"
ҷêғ-δêд,"приглашение, зов"
ҷêғ-δêдак,"крик, зов"
ҷаwоб,ответ
ҷиwоб,ответ
ҷуwоб,ответ
ҷаwоб,ответственность
ҷиwоб,ответственность
ҷуwоб,ответственность
ҷаwобгари,ответственность
ҷиwобгари,ответственность
ҷуwобгари,ответственность
ҷаwоб-δāδӣҷ,"тот, кто отвечает, ответчик"
ҷиwоб-δāδӣҷ,"тот, кто отвечает, ответчик"
ҷуwоб-δāδӣҷ,"тот, кто отвечает, ответчик"
ҷаwоб-δāδӣҷ,ответственное лицо
ҷиwоб-δāδӣҷ,ответственное лицо
ҷуwоб-δāδӣҷ,ответственное лицо
ҷаwоб-δêд,ответ
ҷиwоб-δêд,ответ
ҷуwоб-δêд,ответ
ҷаwоб-δêд,разрешение; увольнение
ҷиwоб-δêд,разрешение; увольнение
ҷуwоб-δêд,разрешение; увольнение
ҷаwоб-хêд,эхо; отзвук
ҷиwоб-х̌ед,эхо; отзвук
ҷуwоб-х̌ед,эхо; отзвук
ҷиwоз,ступа для тутовых ягод
ҷиwозг,ступа для тутовых ягод
ҷуwоз,ступа для тутовых ягод
ҷиwоз-жӣр,ступа в виде плоского камня с углублением
ҷиwозг-жӣр,ступа в виде плоского камня с углублением
ҷуwоз-жӣр,ступа в виде плоского камня с углублением
ҷиwоз-жӣр,каменный пест (для размельчения сухих тутовых ягод)
ҷиwозг-жӣр,каменный пест (для размельчения сухих тутовых ягод)
ҷуwоз-жӣр,каменный пест (для размельчения сухих тутовых ягод)
ҷаwол,мешок
ҷиwол,мешок
ҷаwу̊н,юноша
ҷиwу̊н,юноша
ҷуwу̊н,юноша
ҷаwу̊намарги,"тот, кому суждено умереть молодым"
ҷиwу̊намарги,"тот, кому суждено умереть молодым"
ҷаwу̊ни,"молодость, юность"
ҷиwу̊ни,"молодость, юность"
ҷуwу̊ни,"молодость, юность"
ҷиwу̊ни,"прыщи, угри"
ҷигāр,печень
ҷигāр,сердце
ҷигāр,желудок
ҷигāр,"рвение, усердие, стремление; отвага, смелость"
ҷигāр,"дитя, ребенок"
ҷигāр,"близкий, родной, любимый человек, душа"
ҷигāр-бун,"живот, брюхо; желудок"
ҷигу̊н,клюшка (для игры в поло)
ҷидоги,"обособленность, изолированность, разобщенность"
ҷидоги,разлука
чийеӡи,приданое (невесты)
ҷайези,приданое (невесты)
ҷийези,приданое (невесты)
ҷал,"конская сбруя, седельные принадлежности"
ҷил,"конская сбруя, седельные принадлежности"
ҷилаwгӣр,сопровождающий невесту (или жениха)
ҷилоб,расстройство желудка; понос
ҷулоб,расстройство желудка; понос
ҷилқ,горло; гортань
ҷилқ,"сила, энергия"
ҷил-ҷиwоз,"сбруя, седельные принадлежности"
ҷин,"джинн, злой дух"
ҷангал,лес
ҷингāл,лес
ҷангалбу̊н,"лесной сторож, лесник"
ҷингāлбу̊н,"лесной сторож, лесник"
ҷиноат,преступление; проступок
ҷинойат,преступление; проступок
ҷиноаткор,"преступник, злодей"
ҷинойаткор,"преступник, злодей"
ҷиноаткори,"преступление, злодейство"
ҷинойаткори,"преступление, злодейство"
ҷинс,"род, вид; пол"
ҷирангаст,звон
ҷирағаст,"крик, вопль, плач"
ҷирағғаст,"крик, вопль, плач"
ҷирақӣҷ,крикун
ҷирақаст,лай; ворчание; крик
ҷираққаст,лай; ворчание; крик
ҷирāй,"глина (для выделки посуды, для отделки стен очага и т. д.)"
ҷирêх,узел
ҷирāб,"памирский чулок, джураб"
ҷирӣб,"памирский чулок, джураб"
ҷирāбак,"чулок, чулочек, маленький джураб"
ҷирӣбак,"чулок, чулочек, маленький джураб"
ҷирāб-wāфӣч,мастер по вязке джурабов
ҷирāб-боф,мастер по вязке джурабов
ҷирāб-оф,мастер по вязке джурабов
ҷирӣб-wāфӣҷ,мастер по вязке джурабов
ҷирӣб-боф,мастер по вязке джурабов
ҷирӣб-оф,мастер по вязке джурабов
ҷирāббуц,"маленький джураб, чулочек"
ҷирӣббуц,"маленький джураб, чулочек"
ҷирāб-сêх,деревянная спица (для вязания)
ҷирӣб-сêх,деревянная спица (для вязания)
ҷирāб-сêх,металлический вязальный крючок
ҷирӣб-сêх,металлический вязальный крючок
ҷираст,"чириканье, пение (птиц)"
ҷирраст,"чириканье, пение (птиц)"
ҷираст,"рыдание, вопль; жалоба"
ҷирраст,"рыдание, вопль; жалоба"
ҷиру̊х̌,"кадык, горло"
ҷир-ҷир,"чириканье, пение (воробьев)"
ҷисм,"тело, плоть"
ҷист,бег; рывок
ҷинг,"морщина, складка"
ҷӣнг,"морщина, складка"
ҷинги,"неровность, морщины, складки; помятость"
ҷӣнги,"неровность, морщины, складки; помятость"
ҷӣнҷит,кукла
ҷӣнҷиц,кукла
ҷӣнҷич,кукла
ҷӣнҷицак,"маленькая кукла, куколка"
ҷӣнҷичак,"маленькая кукла, куколка"
ҷинҷич-бози,игра с куклой
ҷӣнчиц-бози,игра с куклой
ҷӣх̌,старая шкура
ҷӣх̌ак,старая шкурка
ҷӣх̌ц,завязка; лямка (для переноски груза или корзины на спине)
ҷих̌цеҷ,прутья лозы для лямок; завязок
ҷӣцāк,"помещение для ягнят и телят, ягнятник"
ҷобуки,"быстрота, подвижность, проворство, ловкость"
ҷобуксаwор,"искусный наездник, жокей"
ҷогā,"вместилище, посуда, посудина, сосуд"
ҷойгā,"вместилище, посуда, посудина, сосуд"
ҷоду,"колдун, чародей"
ҷодугар,"колдун, чародей"
ҷодугари,"колдовство, волшебство, чары, чародейство"
ҷоθ,жаркое время лета; летний зной
ҷо,"место, определенное пространство"
ҷой,"место, определенное пространство"
ҷойен,"место, определенное пространство"
ҷойо,"место, определенное пространство"
ҷойҳо,"место, определенное пространство"
ҷо,"место, край, область, местность"
ҷой,"место, край, область, местность"
ҷойен,"место, край, область, местность"
ҷойо,"место, край, область, местность"
ҷойҳо,"место, край, область, местность"
ҷо,"местонахождение, местожительство"
ҷой,"местонахождение, местожительство"
ҷойен,"местонахождение, местожительство"
ҷойо,"местонахождение, местожительство"
ҷойҳо,"местонахождение, местожительство"
ҷойāн,"скрытое хранилище вещей, тайник"
ҷойāн,место
ҷойбен,злой дух в образе человека (букв. хранитель места)
ҷойбу̊н,злой дух в образе человека (букв. хранитель места)
ҷойдод,"местожительство; родные места, родина"
ҷойӣҷ,"след, место"
ҷойӣҷак,"след, место"
ҷойнах̌ӣн,заместитель
ҷойнашӣн,заместитель
ҷой-чӣдак,игра в прятки
ҷой-ҷигӣр,"двор, двор и усадьба, дом"
ҷой-ҷойāнак,игра в прятки
ҷой-ҷойак,игра в прятки
ҷосӯс,"шпион, агент"
ҷосӯси,шпионаж
ҷузwал,линейка
ҷузбал,линейка
ҷуздак,майский жук
ҷузаст,жужжание
ҷуззаст,жужжание
ҷукч,"размельченный сухой прут, употреблявшийся в прошлом в качестве свечки; свечка из прута"
ҷален,"тряпка, лоскут материи"
ҷул,"тряпка, лоскут материи"
ҷумā,пятница
ҷумā,"имя собств. муж. или его компонент, напр. Ҷумā, Ҷумабой, Ҷумабек, Ҷумаху̊н"
ҷумāчук,"скалка, колотушка; палка"
ҷумбах̌,"дрожание, шевеление, колебание, колыхание, качка, трепет"
ҷумбих̌,"дрожание, шевеление, колебание, колыхание, качка, трепет"
ҷумбенӣҷ,"тот, кто качает, двигает, шевелит (чаще во второй части слов)"
ҷунбенӣҷ,"тот, кто качает, двигает, шевелит (чаще во второй части слов)"
ҷуфт,пара; чета
ҷуфтак-ситан,столб вдоль стены
ҷуфталагар,лягание (обеими задними ногами)
ҷуфта-пӯл,пара плотно уложенных друг к другу потолочных бревен над очагом и главной частью нар
чуғрофийа,география
ҷуғӡак,"вспыльчивый, горячий; капризный"
ӡуғдак,"вспыльчивый, горячий; капризный"
ӡуғӡак,"вспыльчивый, горячий; капризный"
ҷӯбор,большой арык; оросительный канал
ҷӯги,цыган
ҷӯг-ат ҷабандар,"всякая живность; птицы, пернатые; насекомые"
ҷӯг,"всякая живность; птицы, пернатые; насекомые"
ҷӯк,"всякая живность; птицы, пернатые; насекомые"
ҷӯк-ат ҷаwанд,"всякая живность; птицы, пернатые; насекомые"
ҷӯк-ат ҷаwандар,"всякая живность; птицы, пернатые; насекомые"
ҷӯрабози,"приятельские отношения, товарищество"
ҷӯрабози,знакомство
ҷӯрā,приятель; друг
ҷӯрā,"имя собств. муж. или его компонент, напр. Ҷӯрā, Ҷӯрабек, Ҷӯрабой"
ҷӯри,"совпадение, соответствие; равенство"
ҷӯри,"созвучие, гармония, лад; налаженность (музыкальных инструментов)"
чӯри,"здоровье, благополучие"
ҷӯрпурси,"расспросы, взаимные приветствия"
ҷу̊м,чаша; кубок; кружка
ҷу̊ма-буру̊н,"раскрой платьев, приготовление наряда для невесты (за два-три дня до свадьбы)"
ҷу̊маwор,"кусок, отрез ткани (примерно 5-6 м)"
ҷу̊мā,"одежда, наряд"
ҷон,"душа, дух; жизнь"
ҷу̊н,"душа, дух; жизнь"
ҷу̊надах,напряженный труд; усердие
ҷу̊нидах,напряженный труд; усердие
ҷу̊надах,касание
ҷу̊нидах,касание
ҷу̊нак,"миленький, миленькая; душенька; голубка, голубушка, голубок"
ҷу̊н-ба-ҷаwри,"мучение, трудность"
ҷу̊н-биц,"любимая, душенька"
ҷу̊н-бицак,"любимая, душенька"
ҷу̊нбози,"риск, опасность"
ҷу̊н-буц,"любимый, дорогой"
ҷу̊н-буцак,"любимый, дорогой"
ҷу̊н-дāрδи,"несдержанность, вмешательство (в чужие дела, в разговор)"
ҷу̊ндор,"животное, скотина; мелкий рогатый скот"
ҷу̊ндорак,"маленький баран, барашек; овечка"
ҷу̊ндоранд,баранина; мясо животного
ҷу̊н-δêд,"усердный труд, усердие, старание"
ҷу̊н-касу̊н,трудность
ҷу̊н-нах̌тӣд,"отход в иной мир, кончина, гибель"
ҷу̊нтанози,"агония, смертельный страх; предсмертные судороги"
ҷу̊нтанози,"страх, кошмар, ужас"
ҷу̊ну̊нā,"душенька; возлюбленная, милая, любимая"
ҷу̊х̌,кипение
ҷу̊х̌,"водоворот, омут, пучина; бурлящий поток"
помери,памирец
ҷон,"милый, любимый (человек); душенька, душечка, душа (чаще как формула обращения)"
ҷу̊н,"милый, любимый (человек); душенька, душечка, душа (чаще как формула обращения)"
белчак,маленькая железная лопаточка (для золы и углей)
Хох̌дарā,"Шахдара (река на Памире, левый приток Гунта)"
беду̊ниш,"Необразованный, незнающий"
қозиху̊на,"место, где собираются муллы и кади"
ҷу̊нбиц,"душенька, обращение к (любимой) девушке"
беwиноw,"тот, кто не ленится"
сийу̊н,шило
корду̊н,"знающий (своё) дело, умелый"
чабғе,"коса, плуг"
чапғе,"коса, плуг"
ҷу̊нбуц,душенька (обращение к партнёру-мужчине)
сарпигал,самый край крыши традиционного памирского дома
тāбӣр,"Значение, толкование, смысл"
айш-ат найш,"удовольствие, кайф"
êро,обращение вроде aro
йеро,обращение вроде aro
êро,к сожалению
йеро,к сожалению
зиw-wизу̊ниҷ,лингвист
параҷ,"чужеземец, незнакомый человек"
биц-биц,стук сердца
хованд,"владыка, господин, повелитель"
амбах̌ц,ель
хидāр,уважительное обращение к старшим (мужчинам и женщинам)
хидӣр,уважительное обращение к старшим (мужчинам и женщинам)
фит-фит,"дела, делишки"
тир-чибӣр,"беспорядок, дословно ""с ног на голову"""
тирчибӣр,"беспорядок, дословно ""с ног на голову"""
ух̌пикāл,"сумасшедший, говорящий бредовые мысли; человек после наркоза"
ғеравжа,"стычка, драка"
ғеравҷа,"стычка, драка"
хӣп,модный (об одежде)
хāғ̌,"очень красивая (в основном о людях, можно и о одежде)"
хӣғ̌,очень красивый (о мужчинах)
чахбуц,щенок
чахбуц,"ребёнок, который много плачет"
ӡимбарӡуқ,"прыгая от радости, веселясь (наречие)"
ӡимбурӡуқ,"прыгая от радости, веселясь (наречие)"
боди,"высокомерный, невоспитанный, выскочка"
лу̊на,гнездо
циреwдоw,"жжение (от огня, крапивы и т.д.)"
цириwдоw,"жжение (от огня, крапивы и т.д.)"
бегу̊напараст,"человек, который услужлив и заботлив с чужими, а не с родными"
ӡақах̌,"переживание, беспокойство"
wоймā,"паника, волнение"
оймā,"паника, волнение"
осту̊нбаро,посещение священных мест (обряд перед наступлением Навруза)
кило-ғузғуз,"Обряд, проводимый во время Навруза: дети обходят дома, читают стихи про весну, а им дают подарки."
килоғузғуз,"Обряд, проводимый во время Навруза: дети обходят дома, читают стихи про весну, а им дают подарки."
êзуми,"штаны (женские), брюки (женские)"
изуми,"штаны (женские), брюки (женские)"
урмат,уважение
бандā,раб Божий
бандā,"(в вопросах, при отрицании) никого, ни души"
тулу,"как будто, словно"
йак-бор,однажды
йакбор,однажды
йак-бор,один раз
йакбор,один раз
йак-бор,в первый раз
йакбор,в первый раз
пурнӯр,"лучезарный, полон света"
носойах̌е,"тревожность, беспокойство"
носойах̌,"тревожный, беспокойный"
бех̌,часто
бех̌де,"чаще, больше, побольше"
ақу̊нê,истинный
чāқ,"влияние, власть"
х̌оҷ,косточка (фрукта)
х̌оҷ,страх
қинигарê,"сложность, трудность"
байрāқ,флаг
қулуғи,благодарность
нолу̊вҷин,"не сказанный, не высказанный"
йêш,корень
буханак,страшилка
фāмчин,знающий
дарwоê,"надобность, нужно, надо"
таш,показатель проспектива (действие вот-вот произойдёт)
чӣдаθ,"до́ма (в своём доме, наречие). Используется только с предлогами ar или pi."
бāрδедак,"толкучка (в очереди, на трапе самолёта)"
бāрадах,"толкучка (в очереди, на трапе самолёта)"
бāрδедак,"поддержка (при приёме на работу, при подаче заявления звонят и просят ""протолкнуть"" своих друзей на должность получше, ""дать ход"" заявлению)"
бāрадах,"поддержка (при приёме на работу, при подаче заявления звонят и просят ""протолкнуть"" своих друзей на должность получше, ""дать ход"" заявлению)"
мангалак,щелбан
потх̌ойу̊нā,царский
потх̌ойу̊нā,по-царски (очень роскошно)
сироқ,"визит, поход в гости"
сироқ,"признание, уважение"
зарӣӡ,куропатка
ках̌-маках̌,перетягивание
раwобӣн,одобряющий
порāйен,(разбить) на куски
порā,(разбить) на куски
ках̌ ат гӣр,"ссора, спор"
ках̌-ат гӣр,"ссора, спор"
бандак-wох̌,хвощ (Equisetum)
воғ̌ӡ-нêх-ситан,"один из столбов в памирском доме, символизирует Мехр или имама Али"
воғ̌ӡ-нêх-ситан,"один из столбов в памирском доме, символизирует Мехр или имама Али"
воғ̌ӡнêхситан,"один из столбов в памирском доме, символизирует Мехр или имама Али"
кицор-ситан,"один из пяти столбов памирского дома, располагается около очага"
кицорситан,"один из пяти столбов памирского дома, располагается около очага"
буч-каwӣҷ,"перекладина между столбами poygā-sitan и barnex-sitan, часто украшается символом Солнца или рогами архара"
буч-киғ̌ӣҷ,"перекладина между столбами poygā-sitan и barnex-sitan, часто украшается символом Солнца или рогами архара"
бучкағ̌ӣҷ,"перекладина между столбами poygā-sitan и barnex-sitan, часто украшается символом Солнца или рогами архара"
пигалбу̊н,"тот, кто присматривает за домом"
манҷāн,"нары из дерева и металла, которые ставят около дома (топчан)"
гаwахти,иногда
лêқ,"одежда (нейтрально), вещи"
лоқ,"одежда (нейтрально), вещи"
луқ,"одежда (нейтрально), вещи"
қутос,"домашний як, кутас (bos grunniens)"
гурезā,"внутренний мигрант, беженец (часто про памирцев, переехавших из Душанбе в Хорог в 90-ые годы)"
тоθч,"металлический тазик, в котором готовят тесто или делают заготовки"
қоқ,"сухой (про одежду, фрукты, деревья)"
қоқ,"худой (про человека, см. сухое лицо)"
чорδуст,замужем
чорδуст,замужняя (женщина)
бадах̌и,житель Бадахшана (часто афганского Бадахшана)
бадахши,житель Бадахшана (часто афганского Бадахшана)
бадах̌и,грубый человек
бадахши,грубый человек
лақанак,"качающийся, шатающийся (см. laq)"
пӣрйах,ледник (горный)
бургуц,"маленький дом, домишко"
бургуцак,"маленький дом, домишко"
