cyrillic,meaning
коwу̊н,"расстраивать; мучить, досаждать; упрекать"
кур,скрестись
кирух̌,хлопотать
курух̌,хлопотать
курх̌,"шлепать, шаркать, ходить с шумом"
курш,хлопотать; хозяйничать
лах,"стучать; скрестись, греметь"
лаɣ̌ӡен,лихорадить; трепать (о лихорадке)
раɣ̌ӡен,лихорадить; трепать (о лихорадке)
лаɣ̌ӡен,трясти; заставлять дрожать; приводить в дрожь
раɣ̌ӡен,трясти; заставлять дрожать; приводить в дрожь
лаɣ̌ӡен,"заливаться соловьем, хорошо петь"
раɣ̌ӡен,"заливаться соловьем, хорошо петь"
лақ,"качаться, раскачиваться; болтаться"
лақен,"качать, двигать"
лāхц,"хромать, прихрамывать"
лāқ,болтать; разглагольствовать
лāқ,"петь, чирикать"
луп,"тяжело шагать, топать, шлепать, шаркать"
луқ,плескаться; булькать (о жидкости)
лу̊в,"говорить, сказать, молвить; утверждать"
лув,"говорить, сказать, молвить; утверждать"
лу̊в,"рассказывать, повествовать; сообщать"
лув,"рассказывать, повествовать; сообщать"
лу̊в,просить; спрашивать
лув,просить; спрашивать
лу̊в,называть
лув,называть
лу̊в,упрекать; ругать; бранить
лув,упрекать; ругать; бранить
лу̊в,"предполагать, думать, считать"
лув,"предполагать, думать, считать"
лу̊в,"обещать, давать слово"
лув,"обещать, давать слово"
лу̊в,петь (песни)
лув,петь (песни)
лу̊в,"токовать; ворковать, чирикать, петь, кричать (о птицах)"
лув,"токовать; ворковать, чирикать, петь, кричать (о птицах)"
лу̊в,"вспомогательный глагол, входит в состав ряда сложных глаголов"
лув,"вспомогательный глагол, входит в состав ряда сложных глаголов"
лу̊қ,"бурчать, урчать; свистеть"
лу̊қ,"ворковать, верещать (о куропатке-самце)"
марɣ̌,мурлыкать; урчать; рычать; издавать визгливые звуки
марɣ̌,"ворчать, рычать"
мāw,мяукать
мāw,мяукать
мих̌,мочиться
мен,оставаться
миз,"строить, создавать, сооружать"
мӣз,"строить, создавать, сооружать"
миз,"делать, выделывать, изготовлять"
мӣз,"делать, выделывать, изготовлять"
мол,"мазать, смазывать, намазывать"
мол,"натирать, тереть, растирать; массировать"
мол,"выделывать, обрабатывать (шкуру и т. п.)"
му̊р,"медленно двигаться, еле ходить, ползти"
наwен,"вызывать пла, расстраивать, доводить до слез"
нарайсен,"расходовать, кончать (с чем-л.)"
нарфен,"выдергивать, вырывать, вытаскивать, отдирать"
нах̌фен,"выдергивать, вырывать, вытаскивать, отдирать"
них̌фен,"выдергивать, вырывать, вытаскивать, отдирать"
наɣ̌ен,"вращать, крутить, вертеть"
наɣ̌ӡим,"проводить (о времени, мероприятии)"
наɣ̌ӡим,"проводить, вести; уводить"
нӣw,плакать; оплакивать
нāлғ,"плакаться, жаловаться (на отсутствие чего-л.)"
нāрғ,"плакаться, жаловаться (на отсутствие чего-л.)"
нêɣ̌,"вращать, крутить, вертеть; кружить"
нивиш,"писать, записывать, приписывать"
ниwêз,играть (на музыкальных инструментах)
нигу̊δ,"макать (хлеб в воду, в молоко, в масло)"
нигу̊л,"макать (хлеб в воду, в молоко, в масло)"
нигу̊рδ,"макать (хлеб в воду, в молоко, в масло)"
ниδем,"лепить, прилеплять, приклеивать"
ниδем,"стравлять, подбивать на драку"
нимêw,подавать знаки; манить жестами
нимêw,подавать знаки; манить жестами
нимêй,подавать знаки; манить жестами
нимей,подавать знаки; манить жестами
нимêδ,"квасить, готовить кислое молоко"
нимêй,виднеться; казаться
нимêй,виднеться; казаться
нимойс,заквашиваться (о молоке)
нимос,заквашиваться (о молоке)
нихайсен,"снять, свести на нет (об опухоли и т. п.)"
нихêх̌,"разрушать, обваливать"
нихух̌,"разрушать, обваливать"
рихêх̌,"разрушать, обваливать"
рихух̌,"разрушать, обваливать"
них̌êп,качать колыбель
них̌пӯɣ̌,"наступать, давить (ногой)"
них̌цирӯв,щипать
ниғух̌,"слушать, слышать"
ниɣ̌мêр,упрямиться; лениться
нол,"стонать, стенать"
нол,"жаловаться, ныть"
нêɣ̌,"бродить, ходить; прогуливаться"
нêɣ̌,"кружиться, вращаться"
нêɣ̌,"гулять, встречаться; дружить, водиться"
падаwен,"потягивать(ся), расправляться; встряхиваться"
падарах̌,"схватываться, драться"
палойс,"работать, делать; заниматься чем-л., возиться с чем-л."
палойс,"ухаживать, возиться с кем-чем-л."
пар,трепыхаться; отряхиваться; взмахивать крыльями
парвен,"мешать, перемешивать, помешивать (при кипении)"
пардивен,"мешать, перемешивать, помешивать (при кипении)"
парвен,"валить(ся), сваливать(ся); отваливать"
пардивен,"валить(ся), сваливать(ся); отваливать"
парвен,"расходовать (напрасно), тратить (не по назначению), транжирить, разбазаривать"
пардивен,"расходовать (напрасно), тратить (не по назначению), транжирить, разбазаривать"
парwез,"сеять, просеивать"
парwеӡ,"сеять, просеивать"
парwêх̌,"сваливать, сталкивать, стаскивать (с меха во время плавания)"
парwиδ,"забивать, заглушать (о сорняках)"
парwир,"забивать, заглушать (о сорняках)"
парwиδ,"покрывать, окутывать, охватывать (напр., о копоти, пыли)"
парwир,"покрывать, окутывать, охватывать (напр., о копоти, пыли)"
паргух̌,"сверлить, долбить, дырявить; изготовлять что-либо долблением"
пиргух̌,"сверлить, долбить, дырявить; изготовлять что-либо долблением"
паргух̌,"ковырять (в зубах), прочищать (между зубами)"
пиргух̌,"ковырять (в зубах), прочищать (между зубами)"
паргух̌,"проникать, пронзать, сверлить"
пиргух̌,"проникать, пронзать, сверлить"
парδоδ,продавать; менять (*прям. и перен.*)
парδêw,"гримасничать; дразнить, передразнивать"
парδêw,"гримасничать; дразнить, передразнивать"
парδêw,подражать
парδêw,подражать
парθенц,натягивать шкуру на; обтягивать шкурой (напр. бубен)
парθенӡ,натягивать шкуру на; обтягивать шкурой (напр. бубен)
парциwāп,"забивать, глушить (о растениях); обвивать(ся), закручивать(ся)"
парчику̊х,"упрекать, попрекать; ругать"
парғус,"бить, ударять"
парғуш,"бить, ударять"
парғус,"накрывать, покрывать"
парғуш,"накрывать, покрывать"
парғус,"лопать, хлебать, жрать; дуть, лакать, напиваться"
парғуш,"лопать, хлебать, жрать; дуть, лакать, напиваться"
парҷӯв,"брать; отнимать, отбирать, забирать"
патêw,"бросать, кидать (в разн. знач.)"
патêw,"бросать, кидать (в разн. знач.)"
питêw,"бросать, кидать (в разн. знач.)"
питêw,"бросать, кидать (в разн. знач.)"
патêw,"класть, помещать"
патêw,"класть, помещать"
питêw,"класть, помещать"
питêw,"класть, помещать"
патêw,оставлять; покидать; бросать
патêw,оставлять; покидать; бросать
питêw,оставлять; покидать; бросать
питêw,оставлять; покидать; бросать
патêw,ронять
патêw,ронять
питêw,ронять
питêw,ронять
патêw,"задавать, бросать корм"
патêw,"задавать, бросать корм"
питêw,"задавать, бросать корм"
питêw,"задавать, бросать корм"
патêw,"валить, взваливать"
патêw,"валить, взваливать"
питêw,"валить, взваливать"
питêw,"валить, взваливать"
патêw,"подбрасывать, подвозить, довозить"
патêw,"подбрасывать, подвозить, довозить"
питêw,"подбрасывать, подвозить, довозить"
питêw,"подбрасывать, подвозить, довозить"
патêw,"вычитывать, убавлять, сбрасывать"
патêw,"вычитывать, убавлять, сбрасывать"
питêw,"вычитывать, убавлять, сбрасывать"
питêw,"вычитывать, убавлять, сбрасывать"
патêw,"поручать, перепоручать; доверять кому-л."
патêw,"поручать, перепоручать; доверять кому-л."
питêw,"поручать, перепоручать; доверять кому-л."
питêw,"поручать, перепоручать; доверять кому-л."
пахцен,заставлять болеть; повреждать здоровье
пачwарθ,"поворачиваться, перевертываться, вертеться (с боку на бок)"
пачwарθ,"шлепаться, бухаться"
пақ,щелкать (языком)
пāхц,"переносить болезнь, болеть"
пāхц,"переживать, мучиться"
пāғ,"болеть, переносить болезнь, терпеть боль"
пех̌ц,"спрашивать, расспрашивать; допрашивать"
пех̌ц,"просить согласия, спрашивать разрешения"
печу̊н,обвиваться; обматывать; закручивать; окутывать
пêw,"гноить, портить"
пêw,"гноить, портить"
пêw,"заставлять свертываться молоко, изготовлять творог"
пêw,"заставлять свертываться молоко, изготовлять творог"
пêw,ставить синяки; избивать
пêw,ставить синяки; избивать
пидйêф,"доставлять, доводить до места назначения"
пидйêф,достигать; добираться
падрêз,"ставить; прислонять, класть (вертикально у чего-нибудь)"
пидрêз,"ставить; прислонять, класть (вертикально у чего-нибудь)"
пидру̊ф,"собирать, складывать (в кучу)"
пиδиδ,"зажигать, сжигать, поджигать; разводить огонь"
пиδӣδ,"зажигать, сжигать, поджигать; разводить огонь"
пиδиδ,огорчать; причинять душевную боль
пиδӣδ,огорчать; причинять душевную боль
пинӯй,"одевать, надевать"
пинӯй,"обувать, обувать(ся); надевать (обувь)"
пирен,"кусать, рвать (зубами); грызть"
пирен,ранить; ушибать
пирен,"рвать, изнашивать (одежду, обувь)"
пирех̌,"сыпать, посыпать, рассыпать"
пирш,чихать
пêх,испекаться; вариться
пêх,кипеть
пêх,"поспевать, зреть, созревать"
пêх,"изнывать (от жары), париться"
пêх,"утихать, стихать, уменьшаться"
писêз,вставлять; вкладывать; встраивать; навешивать (дверь)
писêз,усаживать; укладывать; класть
писêз,усаживаться; сидеть
писуδ,быть предназначенным судьбой; суждено
писӯδ,быть предназначенным судьбой; суждено
писӯй,быть предназначенным судьбой; суждено
питих,"дымить, коптить, чадить"
питих,"приставать, цепляться, дразнить"
пикӣδ,"выдергивать; выкапывать; отделять, удалять"
питиδ,"выдергивать; выкапывать; отделять, удалять"
пих̌êw,стричь шерсть (животных)
пих̌уδ,стричь шерсть (животных)
пих̌ӯδ,стричь шерсть (животных)
пицêр,"смешивать, помешивать (жидкую горячую пищу)"
пичиру̊х,"упрекать; укорять, корить"
пишêw,"занимать чем-л., развлекать, отвлекать; утешать"
пишуδ,"занимать чем-л., развлекать, отвлекать; утешать"
пишӯδ,"занимать чем-л., развлекать, отвлекать; утешать"
пишêw,"развлекаться, утешаться; отвлекаться; заниматься посторонними делами"
пишуδ,"развлекаться, утешаться; отвлекаться; заниматься посторонними делами"
пишӯδ,"развлекаться, утешаться; отвлекаться; заниматься посторонними делами"
пиҷен,"продевать, нанизывать"
пӣф,"страдать, мучиться"
пêх,"печь, варить, готовить (пищу)"
пêх,кипятить (воду)
пêх,"удовлетворяться, утолять желание, насыщаться, наслаждаться; стихать"
пêй,пасти (скот)
пей,пасти (скот)
парх,"прыскать, брызгать (набрав в рот воды)"
пурх,"прыскать, брызгать (набрав в рот воды)"
пуф,дуть
пухц,баловаться; приставать; заигрывать
рих̌,"литься, сыпаться, осыпаться, опадать, высыпаться, выпадать"
разен,"заставлять падать, заставлять выпадать; осыпать; рассыпать, высыпать"
райсен,утомлять (ходьбой)
райсен,"лишать, отлучать; оставлять без чего-л."
рамб,топать; тяжело ступать
рам,топать; тяжело ступать
раф,"трогать, касаться, задевать"
риф,"трогать, касаться, задевать"
рахцен,"заставлять танцевать, плясать"
рахцен,"заставлять быть на ногах, вынуждать долго, много хлопотать"
рах̌ā,хватать (прям. и перен.)
рац,"двигаться (со скрипом, со звуком)"
рӣв,сосать матку (о детенышах животных)
рāхц,"плясать, танцевать, кружиться (прям. и перен.)"
рӣɣ̌ӡ,"дрожать, трястись"
реθ,"гладить, поглаживать (пальцами)"
рêв,подпускать к матке (о детенышах животного)
рêв,подпускать к матке (о детенышах животного)
рêз,"красить, подкрашивать, подводить (напр., ресницы)"
ру̊з,"красить, подкрашивать, подводить (напр., ресницы)"
рибӯй,"класть, ставить, помещать"
ривир,"отдавать молоко, доиться"
ривир,опускаться (о губах при плаче)
риwêз,"заставлять летать; заставлять взлетать, поднимать в воздух; заставлять улетать, вспугивать (птиц)"
риwêй,"истощаться, проголодаться; голодать, умирать от голода"
риwӯй,"истощаться, проголодаться; голодать, умирать от голода"
риwайсен,"доводить до истощения, морить голодом"
риwойсен,"доводить до истощения, морить голодом"
римоδ,"велеть, приказывать; поручать; заставлять"
римоδ,посылать
римоδ,назначать; предлагать
ринêw,"заставлять плакать, доводить до слез; дразнить; обижать"
ринêw,"заставлять плакать, доводить до слез; дразнить; обижать"
ринӯх̌,забывать
реδ,"оставаться, сохраняться (в разных знач.)"
реδ,"отставать, оставаться позади"
реδ,"утомляться, уставать"
реδ,"(с предлогом ас) лишаться чего-л., оставаться без чего-л.; быть не в состоянии что-л. сделать"
реδ,"(модифицирующий глагол в глагольных словосочетаниях с союзом ху, обозначает состояние и придает оттенок результативности)"
рих̌êw,"рубить; резать; рвать (напр., ветви, овощи)"
рих̌êw,"рубить; резать; рвать (напр., ветви, овощи)"
рих̌иδ,"рубить; резать; рвать (напр., ветви, овощи)"
рих̌уδ,"рубить; резать; рвать (напр., ветви, овощи)"
рих̌ӯδ,"рубить; резать; рвать (напр., ветви, овощи)"
рих̌êw,"класть, складывать"
рих̌êw,"класть, складывать"
рих̌иδ,"класть, складывать"
рих̌уδ,"класть, складывать"
рих̌ӯδ,"класть, складывать"
рацêθен,"заставлять убегать, принуждать к бегу; гнать; прогонять; погонять"
рацêθ,"заставлять убегать, принуждать к бегу; гнать; прогонять; погонять"
рицêθен,"заставлять убегать, принуждать к бегу; гнать; прогонять; погонять"
рицêθу̊н,"заставлять убегать, принуждать к бегу; гнать; прогонять; погонять"
рицêθ,"заставлять убегать, принуждать к бегу; гнать; прогонять; погонять"
рау̊н,вызывать расстройство желудка
руу̊н,вызывать расстройство желудка
рӯфу̊н,"хватать, захватывать, охватывать"
рӯфу̊н,прихватывать; схватывать
рӯв,"мести, сгребать (снег), очищать (от снега)"
ру̊н,"бросаться, набрасываться"
сик,"вздрагивать; подскакивать (от испуга, неожиданности)"
сен,поднимать
сêw,"тереть, растирать, молоть (на зернотерке)"
сêw,"тереть, растирать, молоть (на зернотерке)"
сêw,"точить, заострять"
сêw,"точить, заострять"
сêр,"следить, выслеживать; красться, подкрадываться, наблюдать"
сêр,"следить, выслеживать; красться, подкрадываться, наблюдать"
сиких,"спасаться; уцелевать, выживать, выздоравливать"
сику̊х,"к *сикахц:сикихт*: спасать, избавлять"
сипӣф,сосать
сипӣф,"мучить, изматывать"
сипен,"сыпать, насыпать, пересыпать"
сипен,"наполнять, заполнять, набивать"
сипен,"черпать, наливать (напр. жидкость)"
сипêф,"заставлять сосать, давать сосать"
сипор,"поручать, давать задание, задавать"
сипор,сдавать
сипор,вручать; давать; передавать
сирêw,"отделять, отбирать, выбирать; разнимать"
сирêw,"отделять, отбирать, выбирать; разнимать"
сируδ,"отделять, отбирать, выбирать; разнимать"
сирӯδ,"отделять, отбирать, выбирать; разнимать"
сирêw,отнимать от груди
сирêw,отнимать от груди
сируδ,отнимать от груди
сирӯδ,отнимать от груди
ситӯв,"жариться, поджариваться"
ситӯв,"испытывать жажду, хотеть пить"
ситӯв,"горевать, огорчаться, убиваться"
ситêп,"к *ситафц:ситӯвд*: поджаривать, пережаривать"
ситêп,вызывать жажду
ситêw,"хвалить, восхвалять"
сифен,"поднимать (в разн. знач.), заставлять подниматься"
танг,"звенеть, издавать звук металла"
танг,"звенеть, издавать звук металла"
тунг,"звенеть, издавать звук металла"
тунг,"звенеть, издавать звук металла"
тарду̊ш,"вскармливать, выкармливать; растить, воспитывать"
тарδен,"стравливать, натравливать"
тих,"дымить, чадить, коптить"
тих,"вонять, дурно пахнуть"
тих,"трогать, задевать, касаться"
тақ,"стучать, постукивать"
тӣж,"тащить, тянуть, волочить, вытаскивать"
тӣж,"носить, таскать; возить"
тӣж,"снимать, стягивать"
тӣж,"обтягивать, обшивать, обивать"
тӣж,"всасывать, втягивать; впитывать"
тӣж,"чертить, линовать; рисовать"
тӣж,"вешать, взвешивать"
тӣж,курить
тӣж,выступает как вспомогательный глагол
тāн,натягивать основу
тāн,"вить, свивать, плести"
тāн,"возиться, беспрерывно ходить, двигаться"
тāп,"совать, впихивать"
тāр,"убирать грязь, нечистоты"
теб,"резать, рубить"
теп,"резать, рубить"
тӣв,"резать, рубить"
теw,"мешать, смешивать, размешивать; месить, замешивать"
теw,"мешать, смешивать, размешивать; месить, замешивать"
теw,"топтать(ся), месить ногами, вязнуть; топать, увязая"
теw,"топтать(ся), месить ногами, вязнуть; топать, увязая"
тêп,"вить, сучить, свивать"
тêп,крутить; завинчивать; заводить
тêп,"искажать, извращать"
тêз,"цедить, процеживать"
тêз,"цедить, процеживать"
тêз,"снимать, вынимать (из жидкости)"
тêз,"снимать, вынимать (из жидкости)"
тêх̌,"тесать, строгать; точить; скоблить"
тêх̌,брить; стричь
тидак,"силиться, тужиться; стараться"
тидик,"силиться, тужиться; стараться"
тидак,тяжело дышать
тидик,тяжело дышать
тидух̌,"драть, кусать, отрубать; щипать"
тидух̌,"ругать, бранить"
тигриз,"приводить к опуханию, раздувать, пучить"
тикриз,"приводить к опуханию, раздувать, пучить"
тилāп,просить; требовать
тилӣп,просить; требовать
тилāп,"просить руки, сватать"
тилӣп,"просить руки, сватать"
тилāп,искать
тилӣп,искать
тилӣм,"делить, дробить, разбирать по частям"
тилӣм,щипать; щекотать
тиран,звенеть
тиру̊х,"грохотать, тарахтеть"
тиру̊қ,"стукать, стучать"
тифêр,"ускорять темп, торопиться, набирать скорость; стремиться"
тифêр,"стараться, прикладывать усилия"
тифир,продвигаться; набирать скорость
тиғ,ворчать; кричать
тӣп,"ушибаться; подворачиваться (*о ноге*), вывихиваться"
тӣп,вздрагивать; шевелиться
тӣғ,"гудеть, дудеть (напр., о машине)"
толу̊н,"мучить; причинить хлопоты, утруждать"
толу̊н,"встряхивать, брать за грудки́"
тосу̊н,вызывать жажду; горячить
тулту̊н,"тащить, волочить"
тулту̊н,"мучить, пробирать, давать нагоняй"
тумб,"звукоподражание грохотанью, грому"
тум,"звукоподражание грохотанью, грому"
туп,"утаптывать, трамбовать; шлепать"
туф,плевать (прям и перен.)
туц,"топать, шлепать, топтаться"
туқ,"стучать, постукивать"
тӯɣ̌у̊н,"приводить к болезни; мучить, изводить"
ту̊х,"дымить; пускать дым, окуривать"
ту̊ɣ̌,болеть
ту̊қ,стучать(ся)
фаθ,ворчать; кричать
фал,"смотреть пристально на кого-л.; глаз не сводить, смотреть во все глаза; пялить глаза"
фал,"выжидающе, вопросительно смотреть"
фал,"ждать, поджидать"
фал,"лодырничать, зевать по сторонам"
фарδêх,"валить, бросать, сваливать, сбрасывать"
фарδêх,"очищать, соскабливать"
фарδимӯй,"выжимать, отжимать"
фарсип,"двигать, продвигать, отодвигать"
фасêп,"двигать, продвигать, отодвигать"
фарх,"фыркать, хрипеть, храпеть (о животных, о человеке, пренебр.)"
фарцêп,"разузнавать, расспрашивать, прощупывать"
фарчимак,"тереть, растирать рукой (жевательный табак)"
фарчимук,"тереть, растирать рукой (жевательный табак)"
фарчиму̊ӡ,"прилеплять, налеплять (массу свечки к палочкам)"
фарчиму̊ɣ̌ӡ,вырывать (из руки)
фарғӣ,"чирикать без устали, петь (о птицах)"
фарғӣч,"чирикать без устали, петь (о птицах)"
фас,сморкаться; чихать
фас,"презирать, плевать, чихать"
фат,бормотать; болтать
фāм,"понимать, знать, соображать"
фāм,"узнавать, выяснять, определять; знать (в лицо)"
фāм,"уважать, признавать"
фāм,считать за кого-л.
фāму̊н,"объяснять, разъяснять"
фиθ,"сопеть, посапывать; шмыгать (носом)"
финухс,"медленно делать что-л., возиться, копаться"
финухц,"медленно делать что-л., возиться, копаться"
фир,"стрекотать, свистеть"
фирӣп,"добираться, достигать, доходить; прибывать; подходить"
фирӣп,"(при)касаться, дотрагиваться; попадать на что-л."
фирӣп,"нападать, набрасываться"
фирӣп,"быть достаточным, хватать"
фирӣп,"доставаться, полагаться"
фирӣп,"поспевать, созревать, вызревать, доходить"
фирӣп,"подходить, подниматься (о тесте)"
фируδ,"полоскать, споласкивать; очищать, отмывать"
фирӯδ,"полоскать, споласкивать; очищать, отмывать"
фируδ,"обмывать, пить в честь кого-, чего-л."
фирӯδ,"обмывать, пить в честь кого-, чего-л."
фируδ,"ругать, мыть кому-л. косточки"
фирӯδ,"ругать, мыть кому-л. косточки"
фирêп,доставлять; доводить; доносить; приводить
фирêп,"приносить (напр. ущерб, пользу)"
фирцêп,"разузнавать, распознавать, прощупывать"
фирɣ̌,"рыдать, проливать слезы, горько плакать"
фис,шмыгать; сморкаться
фих,фыркать
фих̌,шипеть
фишеɣ̌ӡ,выжимать
фишеɣ̌ӡ,"наказывать, шкуру спускать"
фиқ,всхлипывать
фӣт,"свистеть, плохо играть на флейте"
фӣх̌,"тяжело дышать, пыхтеть (прям. и перен.)"
фӣх̌,бросать чижик ногой (при игре)
фӣғ,бросать чижик ногой (при игре)
фӣ,свистеть
фӣч,свистеть
фêр,"хотеться, нравиться, быть по вкусу"
фор,"хотеться, нравиться, быть по вкусу"
фоғу̊н,"валить (на землю), сваливать (с ног)"
фур,"есть жидкую пищу, хлебать"
фурх,храпеть; хрипеть; мурлыкать
фурх̌,"шуршать, шелестеть, шуметь"
фурш,чавкать
фус,"шмыгать носом, вдыхать носом"
фус,лениться
фу̊қ,хрюкать; фыркать
хӯс,"молотить (обычно в сочетании хоҷ хӣстоw, в шгн. малоупотр.)"
хӯс,"колотить, бить"
хамбен,"спускать, опускать; наклонять"
ханбен,"спускать, опускать; наклонять"
хамбен,"снимать, сгружать"
ханбен,"снимать, сгружать"
хамбен,высаживать (откуда-л.)
ханбен,высаживать (откуда-л.)
хамбен,понижать (в должности)
ханбен,понижать (в должности)
хамбен,"убавлять, уменьшать, снижать"
ханбен,"убавлять, уменьшать, снижать"
хамбен,"закрывать, захлопывать (напр. дверь)"
ханбен,"закрывать, захлопывать (напр. дверь)"
хӯɣ̌,"есть, кушать, съедать; питаться"
хӯɣ̌,"расходовать, разбрасывать, тратить"
хӯɣ̌,"наслаждаться, кайфовать"
хӯɣ̌,"упрекать, наказывать"
хӯɣ̌,"вспомогательный глагол, входит в состав ряда сложноименных глаголов"
хāв,"спускаться, слезать, сходить"
хāв,"уменьшаться в объеме; падать, снижаться (об уровне)"
хāв,"закрываться, захлопываться (напр., о двери)"
хāв,"останавливаться, делать привал"
хāв,"соглашаться, слушаться"
хêр,расходовать (на корм)
хêру̊н,"задевать, ранить (чаще о лошади при подковывании)"
хêх̌,"месить, замешивать (тесто, глину)"
хиθ,"потеть, становиться липким (чаще о теле ребенка)"
хир,"чесаться, зудеть, саднить"
хиш,"трещать, кричать (о сороке)"
хову̊н,"валить; класть, укладывать"
хой,обмолачиваться; измельчаться (о хлебах)
хур,хрипеть; храпеть
ху̊θ,закутывать; укладывать
х̌аδ,"таять, растапливаться; плавиться"
х̌айс,"растягиваться, расширяться"
х̌айсен,"к *х̌айс:хайст*: растягивать, расширять"
х̌айсен,продвигать
х̌афцен,к *х̌офц:х̌овд*: укладывать спать
х̌ā,"качаться; трястись, дрожать; шевелиться"
х̌āч,"качаться; трястись, дрожать; шевелиться"
х̌ӣв,"бить, колотить, избивать"
х̌ӣв,"колотить, трепать шерсть"
х̌ӣв,"сбивать палкой орехи, бить по орешнику палкой"
х̌êw,"саднить, чесаться (о глазах)"
х̌êw,"саднить, чесаться (о глазах)"
х̌êθ,"беречь, оберегать, жалеть"
х̌êз,"шить, зашивать, чинить, штопать"
х̌икӯɣ̌,"искать, разыскивать; обыскивать"
х̌уδ,"слышать, слушать"
х̌ӯδ,"слышать, слушать"
х̌уδ,"узнавать, обнаруживать"
х̌ӯδ,"узнавать, обнаруживать"
х̌уδ,"слушаться, быть послушным"
х̌ӯδ,"слушаться, быть послушным"
х̌ипал,"блестеть, сверкать"
х̌ипақ,"щелкать, прищелкивать причмокивать"
х̌ипирêӡ,"расщеплять, раскалывать, разламывать"
х̌ипирӯй,"расщеплять, раскалывать, разламывать"
х̌ипирêӡ,делать безукоризненно; выполнять точно
х̌ипирӯй,делать безукоризненно; выполнять точно
х̌ицêw,к *х̌ици:х̌ицод*: замораживать; простуживать
х̌ицêw,к *х̌ици:х̌ицод*: замораживать; простуживать
х̌ичух̌,"резать, отрезать, обрезать; отрубать; отсекать"
х̌ичух̌,"кроить, выкраивать"
х̌ичӣф,"трескаться, лопаться, рваться, разрываться, взрываться"
х̌ичӣф,"изнемогать, разрываться от напряжения"
х̌ичӣф,"сидеть на месте, сидеть спокойно; успокаиваться"
х̌ичӣф,"сидеть молча, сидеть не двигаясь"
х̌ичêф,"к *х̌ичāф:х̌ичӣфт*: разбивать, раскалывать, взрывать"
х̌ичêф,"прореза́ться, расти (о зубах)"
х̌иқāп,"искать, разыскивать, шарить, нащупывать"
х̌иқāп,"болтать, говорить впустую, разглагольствовать"
х̌êй,читать
х̌êй,читать
х̌êй,"учиться, заниматься; учить"
х̌êй,"учиться, заниматься; учить"
х̌ов,"спать, засыпать, ночевать; лежать, ложиться"
цāв,кусать (о ядовитых крысах)
цêп,"щупать, трогать, пробовать на ощупь"
цêп,"разузнавать, прощупывать, зондировать почву; проверять, испытывать"
цêх̌,"собирать (щепки, хворост, кизяк)"
циδ,"жать, косить"
цӣδ,"жать, косить"
цир,стрекотать
цирак,"моросить, капать, накрапывать"
цирақ,"трещать, потрескивать, хрустеть"
цирақ,"опасаться, побаиваться"
цирем,"жечь, обжигать"
цирем,"огорчать, печалить, причинять душевную боль"
циру̊х,"повреждать, царапать, задевать"
циру̊х,"огорчать, расстраивать, задевать"
циру̊х,"обманывать, одурачивать"
циф,"красть, воровать, похищать"
циф,"задерживать, приостанавливать"
цип,чирикать; пищать
цӣп,чирикать; пищать
цип,"трогаться с места, шевелиться"
цӣп,"трогаться с места, шевелиться"
цӣғ,"свистеть; пищать, скулить"
циқ,"чирикать, щебетать (о воробьях)"
цуп,"чмокать, причмокивать (губами), чавкать"
цуп,"подзывать животных звуком, издаваемым при помощи губ, чмоканьем губ"
цур,"шуршать, шелестеть; царапаться"
цур,"капать, моросить, шуршать (напр., об осадках)"
цурθ,"издавать свист, издавать свистящий звук"
цуқ,"щелкать, прищелкивать"
цу̊в,"выдергивать, дергать, щипать, рвать (редкие травинки)"
ӡêғ,блеять (о козе)
ӡил,"бормотать, ворчать"
ӡилғêɣ̌,"бродить, тискаться"
ӡир,"петь, щебетать, чирикать (о воробьях)"
ӡирɣ̌,"шуметь, звенеть (о струе молока при доении)"
ӡурɣ̌,"шуметь, звенеть (о струе молока при доении)"
ӡирɣ̌,"шуметь (о чайнике); закипать, бурлить"
ӡурɣ̌,"шуметь (о чайнике); закипать, бурлить"
ӡиқ,хныкать
ӡӣғ,скулить; пищать
ӡӣғ,"свистеть; пиликать, издавать писклявые звуки"
ӡӣɣ̌ӡ,"ныть, тихо плакать, хныкать"
ӡуғ,"бормотать, шептать; ворчать"
чак,капать; течь
чик,капать; течь
чакен,"вынимать капли, проливать каплями; брызгать, разбрызгивать"
чаку̊н,"закапывать, капать; разливать (тягучую жидкость) крупными каплями"
чал,"журчать, бурлить, булькать"
чал,сбивать масло
чал,"нравиться, приходиться по вкусу, по нраву (только в отрицательной форме)"
чал,чавкать; чмокать
чап,чавкать; чмокать
чоп,чавкать; чмокать
чару̊н,пасти
чар-ҷиф,карабкаться
чаф,"кричать, пищать (о нурке)"
чақ,"кричать, свистеть (о сурке)"
чӣн,"копать, раскапывать, рыть"
чӣн,"выкалывать, ковырять; выкорчевывать, выкапывать"
чӣн,"выписывать, снимать с учета; заменять"
чāп,"мазать, замазывать"
чоп,"мазать, замазывать"
чāп,возиться в грязи; шлепать по грязи
чоп,возиться в грязи; шлепать по грязи
чāп,"впитывать (влагу); вбирать, втягивать"
чоп,"впитывать (влагу); вбирать, втягивать"
чемб,"хотеть, соглашаться"
чем,"хотеть, соглашаться"
чêw,"чесать, расчесывать"
чêw,"чесать, расчесывать"
чêw,"чесать, устранять зуд"
чêw,"чесать, устранять зуд"
чêк,"капать, наполнять каплями; брызгать, разбрызгивать; проливать каплями"
